@relation snake_game

@attribute snake_pos_x NUMERIC
@attribute snake_pos_y NUMERIC
@attribute snake_pos_x_next NUMERIC
@attribute snake_pos_y_next NUMERIC
@attribute food_pos_x NUMERIC
@attribute food_pos_y NUMERIC
@attribute food_side_y {UP, DOWN, EQUAL}
@attribute food_side_x {RIGHT, LEFT, EQUAL}
@attribute manhattan_distance NUMERIC
@attribute next_manhattan_distance NUMERIC
@attribute large_snake NUMERIC
@attribute right_safe {True, False}
@attribute left_safe {True, False}
@attribute up_safe {True, False}
@attribute down_safe {True, False}
@attribute cycle {True, False}
@attribute body_indirection {True, False}
@attribute previous_direction {UP, DOWN, LEFT, RIGHT}
@attribute direction {UP, DOWN, LEFT, RIGHT}
@attribute score NUMERIC
@attribute next_score NUMERIC

@data
110,110,100,110,80,350,DOWN,LEFT,270,260,6,False,True,True,True,False,False,LEFT,LEFT,208,207
100,110,90,110,80,350,DOWN,LEFT,260,250,6,False,True,True,True,False,False,LEFT,LEFT,207,206
100,110,90,110,80,350,DOWN,LEFT,260,250,6,False,True,True,True,False,False,LEFT,LEFT,207,206
90,110,80,110,80,350,DOWN,LEFT,250,240,6,False,True,True,True,False,False,LEFT,LEFT,206,205
90,110,80,110,80,350,DOWN,LEFT,250,240,6,False,True,True,True,False,False,LEFT,LEFT,206,205
80,110,70,110,80,350,DOWN,EQUAL,240,250,6,False,True,True,True,False,False,LEFT,LEFT,205,204
80,110,70,110,80,350,DOWN,EQUAL,240,250,6,False,True,True,True,False,False,LEFT,LEFT,205,204
70,110,70,120,80,350,DOWN,RIGHT,250,240,6,False,True,True,True,False,False,LEFT,DOWN,204,203
70,110,70,120,80,350,DOWN,RIGHT,250,240,6,False,True,True,True,False,False,DOWN,DOWN,204,203
70,120,70,130,80,350,DOWN,RIGHT,240,230,6,True,True,False,True,False,False,DOWN,DOWN,203,202
70,120,70,130,80,350,DOWN,RIGHT,240,230,6,True,True,False,True,False,False,DOWN,DOWN,203,202
70,130,70,140,80,350,DOWN,RIGHT,230,220,6,True,True,False,True,False,False,DOWN,DOWN,202,201
70,130,70,140,80,350,DOWN,RIGHT,230,220,6,True,True,False,True,False,False,DOWN,DOWN,202,201
70,140,70,150,80,350,DOWN,RIGHT,220,210,6,True,True,False,True,False,False,DOWN,DOWN,201,200
70,140,70,150,80,350,DOWN,RIGHT,220,210,6,True,True,False,True,False,False,DOWN,DOWN,201,200
70,150,70,160,80,350,DOWN,RIGHT,210,200,6,True,True,False,True,False,False,DOWN,DOWN,200,199
70,150,70,160,80,350,DOWN,RIGHT,210,200,6,True,True,False,True,False,False,DOWN,DOWN,200,199
70,160,70,170,80,350,DOWN,RIGHT,200,190,6,True,True,False,True,False,False,DOWN,DOWN,199,198
70,160,70,170,80,350,DOWN,RIGHT,200,190,6,True,True,False,True,False,False,DOWN,DOWN,199,198
70,170,70,180,80,350,DOWN,RIGHT,190,180,6,True,True,False,True,False,False,DOWN,DOWN,198,197
70,170,70,180,80,350,DOWN,RIGHT,190,180,6,True,True,False,True,False,False,DOWN,DOWN,198,197
70,180,70,190,80,350,DOWN,RIGHT,180,170,6,True,True,False,True,False,False,DOWN,DOWN,197,196
70,180,70,190,80,350,DOWN,RIGHT,180,170,6,True,True,False,True,False,False,DOWN,DOWN,197,196
70,190,70,200,80,350,DOWN,RIGHT,170,160,6,True,True,False,True,False,False,DOWN,DOWN,196,195
70,190,70,200,80,350,DOWN,RIGHT,170,160,6,True,True,False,True,False,False,DOWN,DOWN,196,195
70,200,70,210,80,350,DOWN,RIGHT,160,150,6,True,True,False,True,False,False,DOWN,DOWN,195,194
70,200,70,210,80,350,DOWN,RIGHT,160,150,6,True,True,False,True,False,False,DOWN,DOWN,195,194
70,210,70,220,80,350,DOWN,RIGHT,150,140,6,True,True,False,True,False,False,DOWN,DOWN,194,193
70,210,70,220,80,350,DOWN,RIGHT,150,140,6,True,True,False,True,False,False,DOWN,DOWN,194,193
70,220,70,230,80,350,DOWN,RIGHT,140,130,6,True,True,False,True,False,False,DOWN,DOWN,193,192
70,220,70,230,80,350,DOWN,RIGHT,140,130,6,True,True,False,True,False,False,DOWN,DOWN,193,192
70,230,70,240,80,350,DOWN,RIGHT,130,120,6,True,True,False,True,False,False,DOWN,DOWN,192,191
70,230,70,240,80,350,DOWN,RIGHT,130,120,6,True,True,False,True,False,False,DOWN,DOWN,192,191
70,240,80,240,80,350,DOWN,RIGHT,120,110,6,True,True,False,True,False,False,DOWN,RIGHT,191,190
70,240,80,240,80,350,DOWN,RIGHT,120,110,6,True,True,False,True,True,False,RIGHT,RIGHT,191,190
80,240,80,250,80,350,DOWN,EQUAL,110,100,6,True,False,True,True,True,False,RIGHT,DOWN,190,189
80,240,80,250,80,350,DOWN,EQUAL,110,100,6,True,False,True,True,False,False,DOWN,DOWN,190,189
80,250,80,260,80,350,DOWN,EQUAL,100,90,6,True,True,False,True,False,False,DOWN,DOWN,189,188
80,250,80,260,80,350,DOWN,EQUAL,100,90,6,True,True,False,True,False,False,DOWN,DOWN,189,188
80,260,80,270,80,350,DOWN,EQUAL,90,80,6,True,True,False,True,False,False,DOWN,DOWN,188,187
80,260,80,270,80,350,DOWN,EQUAL,90,80,6,True,True,False,True,False,False,DOWN,DOWN,188,187
80,270,80,280,80,350,DOWN,EQUAL,80,70,6,True,True,False,True,False,False,DOWN,DOWN,187,186
80,270,80,280,80,350,DOWN,EQUAL,80,70,6,True,True,False,True,False,False,DOWN,DOWN,187,186
80,280,80,290,80,350,DOWN,EQUAL,70,60,6,True,True,False,True,False,False,DOWN,DOWN,186,185
80,280,80,290,80,350,DOWN,EQUAL,70,60,6,True,True,False,True,False,False,DOWN,DOWN,186,185
80,290,80,300,80,350,DOWN,EQUAL,60,50,6,True,True,False,True,False,False,DOWN,DOWN,185,184
80,290,80,300,80,350,DOWN,EQUAL,60,50,6,True,True,False,True,False,False,DOWN,DOWN,185,184
80,300,80,310,80,350,DOWN,EQUAL,50,40,6,True,True,False,True,False,False,DOWN,DOWN,184,183
80,300,80,310,80,350,DOWN,EQUAL,50,40,6,True,True,False,True,False,False,DOWN,DOWN,184,183
80,310,80,320,80,350,DOWN,EQUAL,40,30,6,True,True,False,True,False,False,DOWN,DOWN,183,182
80,310,80,320,80,350,DOWN,EQUAL,40,30,6,True,True,False,True,False,False,DOWN,DOWN,183,182
80,320,80,330,80,350,DOWN,EQUAL,30,20,6,True,True,False,True,False,False,DOWN,DOWN,182,181
80,320,80,330,80,350,DOWN,EQUAL,30,20,6,True,True,False,True,False,False,DOWN,DOWN,182,181
80,330,80,340,80,350,DOWN,EQUAL,20,10,6,True,True,False,True,False,False,DOWN,DOWN,181,180
80,330,80,340,80,350,DOWN,EQUAL,20,10,6,True,True,False,True,False,False,DOWN,DOWN,181,180
80,340,80,350,80,350,DOWN,EQUAL,10,0,6,True,True,False,True,False,False,DOWN,DOWN,180,280
80,340,80,350,80,350,DOWN,EQUAL,10,0,6,True,True,False,True,False,False,DOWN,DOWN,180,280
80,350,80,360,400,390,EQUAL,EQUAL,360,350,7,True,True,False,True,False,False,DOWN,DOWN,280,279
80,350,80,360,400,390,EQUAL,EQUAL,360,350,7,True,True,False,True,False,False,DOWN,DOWN,280,279
80,360,80,370,400,390,DOWN,RIGHT,350,340,7,True,True,False,True,False,False,DOWN,DOWN,279,278
80,360,80,370,400,390,DOWN,RIGHT,350,340,7,True,True,False,True,False,False,DOWN,DOWN,279,278
80,370,80,380,400,390,DOWN,RIGHT,340,330,7,True,True,False,True,False,False,DOWN,DOWN,278,277
80,370,80,380,400,390,DOWN,RIGHT,340,330,7,True,True,False,True,False,False,DOWN,DOWN,278,277
80,380,80,390,400,390,DOWN,RIGHT,330,320,7,True,True,False,True,False,False,DOWN,DOWN,277,276
80,380,80,390,400,390,DOWN,RIGHT,330,320,7,True,True,False,True,False,False,DOWN,DOWN,277,276
80,390,90,390,400,390,EQUAL,RIGHT,320,310,7,True,True,False,True,False,False,DOWN,RIGHT,276,275
80,390,90,390,400,390,EQUAL,RIGHT,320,310,7,True,True,False,True,False,False,RIGHT,RIGHT,276,275
90,390,100,390,400,390,EQUAL,RIGHT,310,300,7,True,False,True,True,False,False,RIGHT,RIGHT,275,274
90,390,100,390,400,390,EQUAL,RIGHT,310,300,7,True,False,True,True,False,False,RIGHT,RIGHT,275,274
100,390,110,390,400,390,EQUAL,RIGHT,300,290,7,True,False,True,True,False,False,RIGHT,RIGHT,274,273
100,390,110,390,400,390,EQUAL,RIGHT,300,290,7,True,False,True,True,False,False,RIGHT,RIGHT,274,273
110,390,120,390,400,390,EQUAL,RIGHT,290,280,7,True,False,True,True,False,False,RIGHT,RIGHT,273,272
110,390,120,390,400,390,EQUAL,RIGHT,290,280,7,True,False,True,True,False,False,RIGHT,RIGHT,273,272
120,390,130,390,400,390,EQUAL,RIGHT,280,270,7,True,False,True,True,False,False,RIGHT,RIGHT,272,271
120,390,130,390,400,390,EQUAL,RIGHT,280,270,7,True,False,True,True,False,False,RIGHT,RIGHT,272,271
130,390,140,390,400,390,EQUAL,RIGHT,270,260,7,True,False,True,True,False,False,RIGHT,RIGHT,271,270
130,390,140,390,400,390,EQUAL,RIGHT,270,260,7,True,False,True,True,False,False,RIGHT,RIGHT,271,270
140,390,150,390,400,390,EQUAL,RIGHT,260,250,7,True,False,True,True,False,False,RIGHT,RIGHT,270,269
140,390,150,390,400,390,EQUAL,RIGHT,260,250,7,True,False,True,True,False,False,RIGHT,RIGHT,270,269
150,390,160,390,400,390,EQUAL,RIGHT,250,240,7,True,False,True,True,False,False,RIGHT,RIGHT,269,268
150,390,160,390,400,390,EQUAL,RIGHT,250,240,7,True,False,True,True,False,False,RIGHT,RIGHT,269,268
160,390,170,390,400,390,EQUAL,RIGHT,240,230,7,True,False,True,True,False,False,RIGHT,RIGHT,268,267
160,390,170,390,400,390,EQUAL,RIGHT,240,230,7,True,False,True,True,False,False,RIGHT,RIGHT,268,267
170,390,180,390,400,390,EQUAL,RIGHT,230,220,7,True,False,True,True,False,False,RIGHT,RIGHT,267,266
170,390,180,390,400,390,EQUAL,RIGHT,230,220,7,True,False,True,True,False,False,RIGHT,RIGHT,267,266
180,390,190,390,400,390,EQUAL,RIGHT,220,210,7,True,False,True,True,False,False,RIGHT,RIGHT,266,265
180,390,190,390,400,390,EQUAL,RIGHT,220,210,7,True,False,True,True,False,False,RIGHT,RIGHT,266,265
190,390,200,390,400,390,EQUAL,RIGHT,210,200,7,True,False,True,True,False,False,RIGHT,RIGHT,265,264
190,390,200,390,400,390,EQUAL,RIGHT,210,200,7,True,False,True,True,False,False,RIGHT,RIGHT,265,264
200,390,210,390,400,390,EQUAL,RIGHT,200,190,7,True,False,True,True,False,False,RIGHT,RIGHT,264,263
200,390,210,390,400,390,EQUAL,RIGHT,200,190,7,True,False,True,True,False,False,RIGHT,RIGHT,264,263
210,390,220,390,400,390,EQUAL,RIGHT,190,180,7,True,False,True,True,False,False,RIGHT,RIGHT,263,262
210,390,220,390,400,390,EQUAL,RIGHT,190,180,7,True,False,True,True,False,False,RIGHT,RIGHT,263,262
220,390,230,390,400,390,EQUAL,RIGHT,180,170,7,True,False,True,True,False,False,RIGHT,RIGHT,262,261
220,390,230,390,400,390,EQUAL,RIGHT,180,170,7,True,False,True,True,False,False,RIGHT,RIGHT,262,261
230,390,240,390,400,390,EQUAL,RIGHT,170,160,7,True,False,True,True,False,False,RIGHT,RIGHT,261,260
230,390,240,390,400,390,EQUAL,RIGHT,170,160,7,True,False,True,True,False,False,RIGHT,RIGHT,261,260
240,390,250,390,400,390,EQUAL,RIGHT,160,150,7,True,False,True,True,False,False,RIGHT,RIGHT,260,259
240,390,250,390,400,390,EQUAL,RIGHT,160,150,7,True,False,True,True,False,False,RIGHT,RIGHT,260,259
250,390,260,390,400,390,EQUAL,RIGHT,150,140,7,True,False,True,True,False,False,RIGHT,RIGHT,259,258
250,390,260,390,400,390,EQUAL,RIGHT,150,140,7,True,False,True,True,False,False,RIGHT,RIGHT,259,258
260,390,270,390,400,390,EQUAL,RIGHT,140,130,7,True,False,True,True,False,False,RIGHT,RIGHT,258,257
260,390,270,390,400,390,EQUAL,RIGHT,140,130,7,True,False,True,True,False,False,RIGHT,RIGHT,258,257
270,390,280,390,400,390,EQUAL,RIGHT,130,120,7,True,False,True,True,False,False,RIGHT,RIGHT,257,256
270,390,280,390,400,390,EQUAL,RIGHT,130,120,7,True,False,True,True,False,False,RIGHT,RIGHT,257,256
280,390,290,390,400,390,EQUAL,RIGHT,120,110,7,True,False,True,True,False,False,RIGHT,RIGHT,256,255
280,390,290,390,400,390,EQUAL,RIGHT,120,110,7,True,False,True,True,False,False,RIGHT,RIGHT,256,255
290,390,300,390,400,390,EQUAL,RIGHT,110,100,7,True,False,True,True,False,False,RIGHT,RIGHT,255,254
290,390,300,390,400,390,EQUAL,RIGHT,110,100,7,True,False,True,True,False,False,RIGHT,RIGHT,255,254
300,390,310,390,400,390,EQUAL,RIGHT,100,90,7,True,False,True,True,False,False,RIGHT,RIGHT,254,253
300,390,310,390,400,390,EQUAL,RIGHT,100,90,7,True,False,True,True,False,False,RIGHT,RIGHT,254,253
310,390,320,390,400,390,EQUAL,RIGHT,90,80,7,True,False,True,True,False,False,RIGHT,RIGHT,253,252
310,390,320,390,400,390,EQUAL,RIGHT,90,80,7,True,False,True,True,False,False,RIGHT,RIGHT,253,252
320,390,330,390,400,390,EQUAL,RIGHT,80,70,7,True,False,True,True,False,False,RIGHT,RIGHT,252,251
320,390,330,390,400,390,EQUAL,RIGHT,80,70,7,True,False,True,True,False,False,RIGHT,RIGHT,252,251
330,390,340,390,400,390,EQUAL,RIGHT,70,60,7,True,False,True,True,False,False,RIGHT,RIGHT,251,250
330,390,340,390,400,390,EQUAL,RIGHT,70,60,7,True,False,True,True,False,False,RIGHT,RIGHT,251,250
340,390,350,390,400,390,EQUAL,RIGHT,60,50,7,True,False,True,True,False,False,RIGHT,RIGHT,250,249
340,390,350,390,400,390,EQUAL,RIGHT,60,50,7,True,False,True,True,False,False,RIGHT,RIGHT,250,249
350,390,360,390,400,390,EQUAL,RIGHT,50,40,7,True,False,True,True,False,False,RIGHT,RIGHT,249,248
350,390,360,390,400,390,EQUAL,RIGHT,50,40,7,True,False,True,True,False,False,RIGHT,RIGHT,249,248
360,390,370,390,400,390,EQUAL,RIGHT,40,30,7,True,False,True,True,False,False,RIGHT,RIGHT,248,247
360,390,370,390,400,390,EQUAL,RIGHT,40,30,7,True,False,True,True,False,False,RIGHT,RIGHT,248,247
370,390,380,390,400,390,EQUAL,RIGHT,30,20,7,True,False,True,True,False,False,RIGHT,RIGHT,247,246
370,390,380,390,400,390,EQUAL,RIGHT,30,20,7,True,False,True,True,False,False,RIGHT,RIGHT,247,246
380,390,390,390,400,390,EQUAL,RIGHT,20,10,7,True,False,True,True,False,False,RIGHT,RIGHT,246,245
380,390,390,390,400,390,EQUAL,RIGHT,20,10,7,True,False,True,True,False,False,RIGHT,RIGHT,246,245
390,390,400,390,400,390,EQUAL,RIGHT,10,0,7,True,False,True,True,False,False,RIGHT,RIGHT,245,345
390,390,400,390,400,390,EQUAL,RIGHT,10,0,7,True,False,True,True,False,False,RIGHT,RIGHT,245,345
400,390,410,390,120,190,EQUAL,EQUAL,480,490,8,True,False,True,True,False,False,RIGHT,RIGHT,345,344
400,390,410,390,120,190,EQUAL,EQUAL,480,490,8,True,False,True,True,False,False,RIGHT,RIGHT,345,344
410,390,410,380,120,190,UP,LEFT,490,480,8,True,False,True,True,False,False,RIGHT,UP,344,343
410,390,410,380,120,190,UP,LEFT,490,480,8,True,False,True,True,False,False,UP,UP,344,343
410,380,410,370,120,190,UP,LEFT,480,470,8,True,True,True,False,False,False,UP,UP,343,342
410,380,410,370,120,190,UP,LEFT,480,470,8,True,True,True,False,False,False,UP,UP,343,342
410,370,410,360,120,190,UP,LEFT,470,460,8,True,True,True,False,False,False,UP,UP,342,341
410,370,410,360,120,190,UP,LEFT,470,460,8,True,True,True,False,False,False,UP,UP,342,341
410,360,410,350,120,190,UP,LEFT,460,450,8,True,True,True,False,False,False,UP,UP,341,340
410,360,410,350,120,190,UP,LEFT,460,450,8,True,True,True,False,False,False,UP,UP,341,340
410,350,410,340,120,190,UP,LEFT,450,440,8,True,True,True,False,False,False,UP,UP,340,339
410,350,410,340,120,190,UP,LEFT,450,440,8,True,True,True,False,False,False,UP,UP,340,339
410,340,410,330,120,190,UP,LEFT,440,430,8,True,True,True,False,False,False,UP,UP,339,338
410,340,410,330,120,190,UP,LEFT,440,430,8,True,True,True,False,False,False,UP,UP,339,338
410,330,410,320,120,190,UP,LEFT,430,420,8,True,True,True,False,False,False,UP,UP,338,337
410,330,410,320,120,190,UP,LEFT,430,420,8,True,True,True,False,False,False,UP,UP,338,337
410,320,410,310,120,190,UP,LEFT,420,410,8,True,True,True,False,False,False,UP,UP,337,336
410,320,410,310,120,190,UP,LEFT,420,410,8,True,True,True,False,False,False,UP,UP,337,336
410,310,410,300,120,190,UP,LEFT,410,400,8,True,True,True,False,False,False,UP,UP,336,335
410,310,410,300,120,190,UP,LEFT,410,400,8,True,True,True,False,False,False,UP,UP,336,335
410,300,410,290,120,190,UP,LEFT,400,390,8,True,True,True,False,False,False,UP,UP,335,334
410,300,410,290,120,190,UP,LEFT,400,390,8,True,True,True,False,False,False,UP,UP,335,334
410,290,410,280,120,190,UP,LEFT,390,380,8,True,True,True,False,False,False,UP,UP,334,333
410,290,410,280,120,190,UP,LEFT,390,380,8,True,True,True,False,False,False,UP,UP,334,333
410,280,410,270,120,190,UP,LEFT,380,370,8,True,True,True,False,False,False,UP,UP,333,332
410,280,410,270,120,190,UP,LEFT,380,370,8,True,True,True,False,False,False,UP,UP,333,332
410,270,410,260,120,190,UP,LEFT,370,360,8,True,True,True,False,False,False,UP,UP,332,331
410,270,410,260,120,190,UP,LEFT,370,360,8,True,True,True,False,False,False,UP,UP,332,331
410,260,410,250,120,190,UP,LEFT,360,350,8,True,True,True,False,False,False,UP,UP,331,330
410,260,410,250,120,190,UP,LEFT,360,350,8,True,True,True,False,False,False,UP,UP,331,330
410,250,410,240,120,190,UP,LEFT,350,340,8,True,True,True,False,False,False,UP,UP,330,329
410,250,410,240,120,190,UP,LEFT,350,340,8,True,True,True,False,False,False,UP,UP,330,329
410,240,410,230,120,190,UP,LEFT,340,330,8,True,True,True,False,False,False,UP,UP,329,328
410,240,410,230,120,190,UP,LEFT,340,330,8,True,True,True,False,False,False,UP,UP,329,328
410,230,410,220,120,190,UP,LEFT,330,320,8,True,True,True,False,False,False,UP,UP,328,327
410,230,410,220,120,190,UP,LEFT,330,320,8,True,True,True,False,False,False,UP,UP,328,327
410,220,410,210,120,190,UP,LEFT,320,310,8,True,True,True,False,False,False,UP,UP,327,326
410,220,410,210,120,190,UP,LEFT,320,310,8,True,True,True,False,False,False,UP,UP,327,326
410,210,400,210,120,190,UP,LEFT,310,300,8,True,True,True,False,False,False,UP,LEFT,326,325
410,210,400,210,120,190,UP,LEFT,310,300,8,True,True,True,False,True,False,LEFT,LEFT,326,325
400,210,390,210,120,190,UP,LEFT,300,290,8,False,True,True,True,True,False,LEFT,LEFT,325,324
400,210,390,210,120,190,UP,LEFT,300,290,8,False,True,True,True,True,False,LEFT,LEFT,325,324
390,210,380,210,120,190,UP,LEFT,290,280,8,False,True,True,True,True,False,LEFT,LEFT,324,323
390,210,380,210,120,190,UP,LEFT,290,280,8,False,True,True,True,True,False,LEFT,LEFT,324,323
380,210,370,210,120,190,UP,LEFT,280,270,8,False,True,True,True,True,False,LEFT,LEFT,323,322
380,210,370,210,120,190,UP,LEFT,280,270,8,False,True,True,True,True,False,LEFT,LEFT,323,322
370,210,360,210,120,190,UP,LEFT,270,260,8,False,True,True,True,True,False,LEFT,LEFT,322,321
370,210,360,210,120,190,UP,LEFT,270,260,8,False,True,True,True,True,False,LEFT,LEFT,322,321
360,210,350,210,120,190,UP,LEFT,260,250,8,False,True,True,True,True,False,LEFT,LEFT,321,320
360,210,350,210,120,190,UP,LEFT,260,250,8,False,True,True,True,True,False,LEFT,LEFT,321,320
350,210,350,200,120,190,UP,LEFT,250,240,8,False,True,True,True,True,False,LEFT,UP,320,319
350,210,350,200,120,190,UP,LEFT,250,240,8,False,True,True,True,False,False,UP,UP,320,319
350,200,340,200,120,190,UP,LEFT,240,230,8,True,True,True,False,False,False,UP,LEFT,319,318
350,200,340,200,120,190,UP,LEFT,240,230,8,True,True,True,False,False,False,LEFT,LEFT,319,318
340,200,330,200,120,190,UP,LEFT,230,220,8,False,True,True,True,False,False,LEFT,LEFT,318,317
340,200,330,200,120,190,UP,LEFT,230,220,8,False,True,True,True,False,False,LEFT,LEFT,318,317
330,200,320,200,120,190,UP,LEFT,220,210,8,False,True,True,True,False,False,LEFT,LEFT,317,316
330,200,320,200,120,190,UP,LEFT,220,210,8,False,True,True,True,False,False,LEFT,LEFT,317,316
320,200,310,200,120,190,UP,LEFT,210,200,8,False,True,True,True,False,False,LEFT,LEFT,316,315
320,200,310,200,120,190,UP,LEFT,210,200,8,False,True,True,True,False,False,LEFT,LEFT,316,315
310,200,300,200,120,190,UP,LEFT,200,190,8,False,True,True,True,False,False,LEFT,LEFT,315,314
310,200,300,200,120,190,UP,LEFT,200,190,8,False,True,True,True,False,False,LEFT,LEFT,315,314
300,200,290,200,120,190,UP,LEFT,190,180,8,False,True,True,True,False,False,LEFT,LEFT,314,313
300,200,290,200,120,190,UP,LEFT,190,180,8,False,True,True,True,False,False,LEFT,LEFT,314,313
290,200,280,200,120,190,UP,LEFT,180,170,8,False,True,True,True,False,False,LEFT,LEFT,313,312
290,200,280,200,120,190,UP,LEFT,180,170,8,False,True,True,True,False,False,LEFT,LEFT,313,312
280,200,270,200,120,190,UP,LEFT,170,160,8,False,True,True,True,False,False,LEFT,LEFT,312,311
280,200,270,200,120,190,UP,LEFT,170,160,8,False,True,True,True,False,False,LEFT,LEFT,312,311
270,200,260,200,120,190,UP,LEFT,160,150,8,False,True,True,True,False,False,LEFT,LEFT,311,310
270,200,260,200,120,190,UP,LEFT,160,150,8,False,True,True,True,False,False,LEFT,LEFT,311,310
260,200,250,200,120,190,UP,LEFT,150,140,8,False,True,True,True,False,False,LEFT,LEFT,310,309
260,200,250,200,120,190,UP,LEFT,150,140,8,False,True,True,True,False,False,LEFT,LEFT,310,309
250,200,240,200,120,190,UP,LEFT,140,130,8,False,True,True,True,False,False,LEFT,LEFT,309,308
250,200,240,200,120,190,UP,LEFT,140,130,8,False,True,True,True,False,False,LEFT,LEFT,309,308
240,200,230,200,120,190,UP,LEFT,130,120,8,False,True,True,True,False,False,LEFT,LEFT,308,307
240,200,230,200,120,190,UP,LEFT,130,120,8,False,True,True,True,False,False,LEFT,LEFT,308,307
230,200,220,200,120,190,UP,LEFT,120,110,8,False,True,True,True,False,False,LEFT,LEFT,307,306
230,200,220,200,120,190,UP,LEFT,120,110,8,False,True,True,True,False,False,LEFT,LEFT,307,306
220,200,210,200,120,190,UP,LEFT,110,100,8,False,True,True,True,False,False,LEFT,LEFT,306,305
220,200,210,200,120,190,UP,LEFT,110,100,8,False,True,True,True,False,False,LEFT,LEFT,306,305
210,200,200,200,120,190,UP,LEFT,100,90,8,False,True,True,True,False,False,LEFT,LEFT,305,304
210,200,200,200,120,190,UP,LEFT,100,90,8,False,True,True,True,False,False,LEFT,LEFT,305,304
200,200,190,200,120,190,UP,LEFT,90,80,8,False,True,True,True,False,False,LEFT,LEFT,304,303
200,200,190,200,120,190,UP,LEFT,90,80,8,False,True,True,True,False,False,LEFT,LEFT,304,303
190,200,180,200,120,190,UP,LEFT,80,70,8,False,True,True,True,False,False,LEFT,LEFT,303,302
190,200,180,200,120,190,UP,LEFT,80,70,8,False,True,True,True,False,False,LEFT,LEFT,303,302
180,200,180,190,120,190,UP,LEFT,70,60,8,False,True,True,True,False,False,LEFT,UP,302,301
180,200,180,190,120,190,UP,LEFT,70,60,8,False,True,True,True,False,False,UP,UP,302,301
180,190,170,190,120,190,EQUAL,LEFT,60,50,8,True,True,True,False,False,False,UP,LEFT,301,300
180,190,170,190,120,190,EQUAL,LEFT,60,50,8,True,True,True,False,False,False,LEFT,LEFT,301,300
170,190,160,190,120,190,EQUAL,LEFT,50,40,8,False,True,True,True,False,False,LEFT,LEFT,300,299
170,190,160,190,120,190,EQUAL,LEFT,50,40,8,False,True,True,True,False,False,LEFT,LEFT,300,299
160,190,150,190,120,190,EQUAL,LEFT,40,30,8,False,True,True,True,False,False,LEFT,LEFT,299,298
160,190,150,190,120,190,EQUAL,LEFT,40,30,8,False,True,True,True,False,False,LEFT,LEFT,299,298
150,190,140,190,120,190,EQUAL,LEFT,30,20,8,False,True,True,True,False,False,LEFT,LEFT,298,297
150,190,140,190,120,190,EQUAL,LEFT,30,20,8,False,True,True,True,False,False,LEFT,LEFT,298,297
140,190,130,190,120,190,EQUAL,LEFT,20,10,8,False,True,True,True,False,False,LEFT,LEFT,297,296
140,190,130,190,120,190,EQUAL,LEFT,20,10,8,False,True,True,True,False,False,LEFT,LEFT,297,296
130,190,120,190,120,190,EQUAL,LEFT,10,0,8,False,True,True,True,False,False,LEFT,LEFT,296,396
130,190,120,190,120,190,EQUAL,LEFT,10,0,8,False,True,True,True,False,False,LEFT,LEFT,296,396
120,190,110,190,120,20,EQUAL,EQUAL,170,180,9,False,True,True,True,False,False,LEFT,LEFT,396,395
120,190,110,190,120,20,EQUAL,EQUAL,170,180,9,False,True,True,True,False,False,LEFT,LEFT,396,395
110,190,100,190,120,20,UP,RIGHT,180,190,9,False,True,True,True,False,False,LEFT,LEFT,395,394
110,190,100,190,120,20,UP,RIGHT,180,190,9,False,True,True,True,False,False,LEFT,LEFT,395,394
100,190,90,190,120,20,UP,RIGHT,190,200,9,False,True,True,True,False,False,LEFT,LEFT,394,393
100,190,90,190,120,20,UP,RIGHT,190,200,9,False,True,True,True,False,False,LEFT,LEFT,394,393
90,190,80,190,120,20,UP,RIGHT,200,210,9,False,True,True,True,False,False,LEFT,LEFT,393,392
90,190,80,190,120,20,UP,RIGHT,200,210,9,False,True,True,True,False,False,LEFT,LEFT,393,392
80,190,70,190,120,20,UP,RIGHT,210,220,9,False,True,True,True,False,False,LEFT,LEFT,392,391
80,190,70,190,120,20,UP,RIGHT,210,220,9,False,True,True,True,False,False,LEFT,LEFT,392,391
70,190,70,180,120,20,UP,RIGHT,220,210,9,False,True,True,True,False,False,LEFT,UP,391,390
70,190,70,180,120,20,UP,RIGHT,220,210,9,False,True,True,True,False,False,UP,UP,391,390
70,180,70,170,120,20,UP,RIGHT,210,200,9,True,True,True,False,False,False,UP,UP,390,389
70,180,70,170,120,20,UP,RIGHT,210,200,9,True,True,True,False,False,False,UP,UP,390,389
70,170,70,160,120,20,UP,RIGHT,200,190,9,True,True,True,False,False,False,UP,UP,389,388
70,170,70,160,120,20,UP,RIGHT,200,190,9,True,True,True,False,False,False,UP,UP,389,388
70,160,70,150,120,20,UP,RIGHT,190,180,9,True,True,True,False,False,False,UP,UP,388,387
70,160,70,150,120,20,UP,RIGHT,190,180,9,True,True,True,False,False,False,UP,UP,388,387
70,150,70,140,120,20,UP,RIGHT,180,170,9,True,True,True,False,False,False,UP,UP,387,386
70,150,70,140,120,20,UP,RIGHT,180,170,9,True,True,True,False,False,False,UP,UP,387,386
70,140,70,130,120,20,UP,RIGHT,170,160,9,True,True,True,False,False,False,UP,UP,386,385
70,140,70,130,120,20,UP,RIGHT,170,160,9,True,True,True,False,False,False,UP,UP,386,385
70,130,70,120,120,20,UP,RIGHT,160,150,9,True,True,True,False,False,False,UP,UP,385,384
70,130,70,120,120,20,UP,RIGHT,160,150,9,True,True,True,False,False,False,UP,UP,385,384
